Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,BR,HZ,RA,TSRA,VCTS,FU,TS,DZ,BCFG,FG+,MIFG,FG,SQ,SN,VCFG,GR,Date
87.5,66.5,77.5,5.0,61.5,67.5,0.0,12.5,0 days 05:23:00.000000000,0 days 18:17:00.000000000,0.005,29.245,29.94,5.75,23.0,7.300000000000001,2013,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-07
77.5,71.0,74.5,4.0,65.5,68.5,0.0,9.5,0 days 05:24:00.000000000,0 days 18:15:00.000000000,0.0,29.295,29.97,10.3,7.0,11.95,2013,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-08
94.0,68.5,81.5,7.5,69.0,73.5,0.0,16.5,0 days 05:25:00.000000000,0 days 18:14:00.000000000,0.0,29.185,29.86,8.75,20.0,9.649999999999999,2013,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-09
95.5,77.5,86.5,10.0,63.5,71.0,0.0,21.5,0 days 05:26:00.000000000,0 days 18:12:00.000000000,0.0,29.285,29.945,12.149999999999999,24.0,12.5,2013,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-10
91.5,75.0,83.5,9.0,66.0,71.0,0.0,18.5,0 days 05:27:00.000000000,0 days 18:10:00.000000000,0.005,29.310000000000002,29.975,4.65,26.0,7.2,2013,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-11
82.5,62.5,72.5,3.5,58.5,64.0,0.0,7.5,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0.0325,29.310000000000002,29.975,6.9,34.5,9.600000000000001,2013,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-12
67.0,53.0,60.5,-2.5,45.0,52.5,4.5,0.0,0 days 05:29:00.000000000,0 days 18:07:00.000000000,0.0025,29.439999999999998,30.125,11.75,1.0,12.5,2013,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-13
72.0,49.0,61.0,-2.0,42.0,52.0,4.0,0.0,0 days 05:30:00.000000000,0 days 18:05:00.000000000,0.0,29.4,30.105,5.0,20.0,6.1,2013,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-14
62.0,57.0,59.5,-2.5,51.5,55.0,5.5,0.0,0 days 05:31:00.000000000,0 days 18:03:00.000000000,0.445,29.375,30.06,0.75,10.5,5.25,2013,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-15
64.0,53.0,59.0,-3.0,47.0,52.5,6.0,0.0,0 days 05:32:00.000000000,0 days 18:00:00.000000000,0.0025,29.619999999999997,30.295,10.55,3.0,11.8,2013,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-16
70.5,51.0,61.0,-2.0,50.0,55.5,4.0,0.0,0 days 05:33:00.000000000,0 days 17:58:00.000000000,0.0025,29.52,30.23,7.1,12.5,7.8999999999999995,2013,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-17
81.5,61.0,71.5,3.5,59.0,63.0,0.0,6.5,0 days 05:35:00.000000000,0 days 17:56:00.000000000,0.53,29.305,30.015,7.699999999999999,17.5,9.05,2013,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-18
84.0,69.5,77.0,7.0,67.0,69.5,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0.4225,29.175,29.87,8.05,16.0,10.3,2013,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-19
76.5,58.5,67.5,2.5,59.5,63.0,0.0,2.5,0 days 05:37:00.000000000,0 days 17:53:00.000000000,0.0125,29.115,29.8,10.2,26.0,11.1,2013,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-20
67.0,51.5,59.5,-1.0,47.0,53.0,5.5,0.0,0 days 05:38:00.000000000,0 days 17:51:00.000000000,0.0,29.200000000000003,29.87,9.3,33.0,9.75,2013,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-21
67.0,49.0,58.0,-2.0,46.0,51.5,7.0,0.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000,0.0,29.33,30.01,5.5,4.5,7.15,2013,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-22
67.0,48.0,58.0,-2.0,46.5,52.5,7.0,0.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000,0.0,29.375,30.06,5.85,10.5,6.85,2013,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-23
80.5,50.5,30.0,-0.5,48.5,54.0,35.0,0.0,0 days 05:41:00.000000000,0 days 17:46:00.000000000,0.0,29.295,30.0,6.0,9.5,7.85,2013,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-24
70.5,53.5,62.5,0.0,51.5,56.0,2.5,0.0,0 days 05:42:00.000000000,0 days 17:44:00.000000000,0.0,29.259999999999998,29.95,5.35,5.5,6.15,2013,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-25
75.0,52.5,64.0,1.5,52.0,58.0,1.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0.0,29.369999999999997,30.04,3.9499999999999997,8.5,4.4,2013,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-26
80.5,54.5,68.0,3.5,49.5,57.0,0.0,3.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000,0.0,29.41,30.09,6.8,12.5,7.35,2013,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-27
84.5,56.5,71.0,5.5,55.0,61.5,0.0,6.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000,0.11,29.275,29.98,10.55,18.5,12.0,2013,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-28
76.0,52.0,30.0,0.5,48.5,54.0,35.0,0.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000,0.2,29.325,30.01,6.15,36.0,7.699999999999999,2013,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-29
75.0,48.5,62.0,1.0,48.0,55.0,3.0,0.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000,0.0,29.245,29.93,5.0,19.0,5.550000000000001,2013,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-30
79.0,62.0,71.0,6.5,61.5,64.5,0.0,6.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000,0.0,29.245,29.92,12.2,21.5,11.85,2013,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-01
76.5,63.0,70.0,5.5,50.0,59.0,0.0,5.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000,0.0,29.34,30.02,4.95,7.0,6.85,2013,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-02
78.0,62.0,70.0,6.0,65.0,67.0,0.0,5.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000,0.46,29.225,29.91,7.25,19.0,7.800000000000001,2013,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-03
75.0,65.5,70.5,6.5,64.5,66.0,0.0,5.5,0 days 05:52:00.000000000,0 days 17:29:00.000000000,0.0025,29.259999999999998,29.94,2.3,14.0,6.1,2013,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-04
80.5,63.0,72.0,7.0,66.0,68.0,0.0,7.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000,0.75,29.145,29.835,5.95,19.0,7.25,2013,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-05
70.0,46.5,27.5,-0.5,44.0,49.5,37.5,0.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000,0.075,29.060000000000002,29.755000000000003,9.399999999999999,25.0,10.05,2013,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-06
67.5,45.0,56.5,0.5,44.5,50.0,8.5,0.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000,0.0025,29.265,29.93,6.199999999999999,27.0,9.05,2013,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-07
75.5,46.0,61.0,1.5,47.0,53.0,4.0,0.0,0 days 05:56:00.000000000,0 days 17:22:00.000000000,0.0,29.455,30.13,4.35,17.5,5.3,2013,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-08
70.5,50.0,60.5,2.5,47.0,53.0,4.5,0.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000,0.0,29.485,30.18,3.5,11.5,4.75,2013,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-09
74.5,48.5,61.5,2.5,49.5,55.0,3.5,0.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000,0.0,29.405,30.11,2.95,12.5,3.8499999999999996,2013,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-10
76.5,53.5,65.5,5.0,49.5,56.0,0.5,1.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000,0.0,29.32,30.02,6.699999999999999,14.0,7.300000000000001,2013,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-11
73.0,49.5,61.5,3.0,53.0,57.0,3.5,0.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000,0.065,29.355,30.02,5.85,21.0,8.0,2013,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-12
64.5,45.0,55.0,0.5,40.5,48.0,10.0,0.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000,0.0,29.65,30.325,4.2,33.0,5.8,2013,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-13
62.0,43.5,53.0,-0.5,43.5,49.0,12.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000,0.0,29.560000000000002,30.29,6.9,8.0,8.4,2013,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-14
64.5,50.0,57.5,2.0,50.5,54.0,7.5,0.0,0 days 06:04:00.000000000,0 days 17:11:00.000000000,0.08,29.18,29.915,7.25,19.0,10.149999999999999,2013,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-15
54.0,47.0,51.0,-0.5,44.0,47.5,14.0,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000,0.005,29.195,29.9,10.5,25.0,10.75,2013,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-16
53.5,42.0,48.0,-2.5,43.5,46.5,17.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000,0.22999999999999998,29.16,29.869999999999997,6.6,25.0,7.4,2013,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-17
50.0,40.5,45.5,-3.0,39.5,43.0,19.5,0.0,0 days 06:07:00.000000000,0 days 17:06:00.000000000,0.0,29.22,29.92,8.100000000000001,25.5,8.649999999999999,2013,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-18
54.0,42.5,48.5,-1.5,36.5,42.5,16.5,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000,0.01,29.135,29.84,9.5,24.5,9.8,2013,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-19
63.0,38.5,51.0,-0.5,41.5,46.5,14.0,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000,0.015,29.11,29.810000000000002,6.3,20.5,7.25,2013,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-20
55.0,34.5,45.0,-3.0,31.5,39.0,20.0,0.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000,0.017499999999999998,29.225,29.91,10.55,27.0,11.15,2013,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-21
41.5,30.0,36.0,-7.0,31.0,34.5,29.0,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000,0.017499999999999998,29.245,29.96,5.0,26.0,5.75,2013,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-22
46.0,32.0,39.0,-5.0,27.0,34.0,26.0,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000,0.005,29.28,29.990000000000002,9.2,29.5,9.6,2013,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-23
44.0,32.5,38.5,-5.5,25.0,33.5,26.5,0.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000,0.0025,29.485,30.18,9.75,30.0,10.4,2013,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-24
51.0,29.0,40.0,-4.0,26.0,35.5,25.0,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000,0.0,29.52,30.259999999999998,10.600000000000001,23.5,11.5,2013,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-25
55.0,37.5,46.5,-1.0,29.0,39.0,18.5,0.0,0 days 06:17:00.000000000,0 days 16:54:00.000000000,0.0,29.259999999999998,29.97,10.7,26.5,13.8,2013,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-26
54.5,30.5,43.0,-3.0,29.0,37.5,22.0,0.0,0 days 06:18:00.000000000,0 days 16:53:00.000000000,0.0,29.325000000000003,30.035,6.35,23.0,6.65,2013,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-27
53.5,35.5,44.5,-1.5,37.5,41.5,20.5,0.0,0 days 06:19:00.000000000,0 days 16:51:00.000000000,0.0,29.57,30.26,8.9,4.0,9.850000000000001,2013,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-28
57.0,42.5,50.0,1.5,39.5,45.0,15.0,0.0,0 days 06:20:00.000000000,0 days 16:50:00.000000000,0.005,29.53,30.255000000000003,6.0,10.5,7.05,2013,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
63.5,45.0,54.5,3.5,52.0,53.0,10.5,0.0,0 days 06:22:00.000000000,0 days 16:49:00.000000000,0.855,29.255,30.005000000000003,5.949999999999999,14.5,6.85,2013,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-30
64.5,46.5,55.5,4.5,56.0,57.0,9.5,0.0,0 days 06:23:00.000000000,0 days 16:47:00.000000000,1.535,28.73,29.46,9.45,23.5,11.45,2013,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-31
49.5,42.5,46.5,-3.5,40.0,43.0,18.5,0.0,0 days 04:48:00.000000000,0 days 18:49:00.000000000,0.09,29.060000000000002,29.75,13.8,24.0,13.7,2014,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-01
66.5,46.5,25.0,-2.0,41.0,46.0,40.0,0.0,0 days 04:47:00.000000000,0 days 18:50:00.000000000,0.0225,29.065,29.78,10.45,23.5,11.7,2014,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-02
67.5,47.5,58.0,1.5,38.0,48.5,7.0,0.0,0 days 04:46:00.000000000,0 days 18:51:00.000000000,0.0,29.1,29.77,13.55,28.0,14.399999999999999,2014,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-03
59.5,45.5,52.5,-1.5,30.0,42.0,12.5,0.0,0 days 04:44:00.000000000,0 days 18:52:00.000000000,0.0,29.34,30.01,5.199999999999999,3.5,10.55,2014,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-04
57.0,44.0,50.5,-3.0,35.0,43.0,14.5,0.0,0 days 04:43:00.000000000,0 days 18:53:00.000000000,0.030000000000000002,29.285,29.98,12.55,5.0,13.45,2014,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-05
63.0,43.0,53.0,-1.5,36.0,46.0,12.0,0.0,0 days 04:42:00.000000000,0 days 18:55:00.000000000,0.0,29.235,29.945,12.75,7.0,13.7,2014,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-06
79.0,50.0,64.5,4.0,44.5,52.5,1.0,0.5,0 days 04:41:00.000000000,0 days 18:56:00.000000000,0.005,29.125,29.814999999999998,6.9,9.0,9.100000000000001,2014,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-07
91.0,59.5,75.5,7.0,56.5,64.5,0.0,10.5,0 days 04:39:00.000000000,0 days 18:57:00.000000000,0.05,29.115,29.795,13.75,20.5,14.25,2014,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-08
74.5,55.5,65.5,4.0,54.0,59.5,0.5,1.0,0 days 04:38:00.000000000,0 days 18:58:00.000000000,1.23,29.065,29.735,12.8,23.5,15.65,2014,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-09
77.0,49.5,63.5,3.0,43.0,53.0,1.5,0.0,0 days 04:37:00.000000000,0 days 18:59:00.000000000,0.0,29.225,29.905,3.0,22.5,6.85,2014,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-10
83.0,57.5,70.5,5.0,54.0,60.0,0.0,5.5,0 days 04:36:00.000000000,0 days 19:00:00.000000000,0.265,29.225,29.905,7.699999999999999,16.5,9.5,2014,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-11
85.0,64.5,75.0,8.5,65.5,68.5,0.0,10.0,0 days 04:35:00.000000000,0 days 19:01:00.000000000,1.0599999999999998,29.165,29.845,8.85,19.0,12.25,2014,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-12
68.5,53.0,61.0,1.0,54.0,57.0,4.0,0.0,0 days 04:34:00.000000000,0 days 19:02:00.000000000,0.13,29.32,29.975,8.8,25.5,11.55,2014,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-13
56.5,44.0,50.5,-4.0,40.0,47.0,14.5,0.0,0 days 04:33:00.000000000,0 days 19:03:00.000000000,0.04,29.384999999999998,30.085,11.15,1.5,12.25,2014,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-14
56.0,41.0,49.0,-5.0,36.5,42.0,16.0,0.0,0 days 04:32:00.000000000,0 days 19:04:00.000000000,0.225,29.29,30.0,9.75,1.0,13.6,2014,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-15
45.5,39.0,42.5,-8.5,35.5,39.0,22.5,0.0,0 days 04:31:00.000000000,0 days 19:05:00.000000000,0.09,29.36,30.055,5.75,5.5,8.55,2014,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-16
60.5,40.0,50.5,-4.5,33.5,43.0,14.5,0.0,0 days 04:30:00.000000000,0 days 19:06:00.000000000,0.0,29.435,30.130000000000003,7.65,25.0,8.35,2014,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-17
69.5,47.5,58.5,-1.0,37.5,48.5,6.5,0.0,0 days 04:29:00.000000000,0 days 19:07:00.000000000,0.0,29.505,30.195,9.15,21.5,9.85,2014,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-18
70.0,49.0,59.5,-1.5,40.0,51.0,5.5,0.0,0 days 04:28:00.000000000,0 days 19:08:00.000000000,0.005,29.375,30.1,12.0,16.0,12.65,2014,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-19
86.0,62.5,74.5,6.5,59.0,64.0,0.0,9.5,0 days 04:27:00.000000000,0 days 19:09:00.000000000,0.73,29.155,29.855,10.2,20.0,11.5,2014,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-20
87.5,65.5,77.0,7.0,56.5,64.5,0.0,12.0,0 days 04:26:00.000000000,0 days 19:10:00.000000000,0.01,29.185000000000002,29.85,4.6,30.5,7.7,2014,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-21
69.5,53.5,62.0,0.5,48.5,55.0,3.0,0.0,0 days 04:25:00.000000000,0 days 19:11:00.000000000,0.0,29.39,30.055,4.7,5.0,7.15,2014,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-22
68.5,49.5,59.5,-1.0,44.5,51.5,5.5,0.0,0 days 04:25:00.000000000,0 days 19:12:00.000000000,0.0,29.494999999999997,30.175,5.65,5.0,6.25,2014,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-23
74.0,48.5,61.5,-0.5,43.5,52.5,3.5,0.0,0 days 04:24:00.000000000,0 days 19:13:00.000000000,0.0,29.47,30.175,3.55,6.5,4.9,2014,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-24
84.0,52.0,68.5,2.5,47.5,57.0,0.0,3.5,0 days 04:23:00.000000000,0 days 19:14:00.000000000,0.0,29.380000000000003,30.08,2.0,15.0,4.75,2014,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-25
88.5,64.0,76.5,6.0,60.5,66.0,0.0,11.5,0 days 04:22:00.000000000,0 days 19:15:00.000000000,0.04,29.28,29.975,6.1,21.0,7.6,2014,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-26
85.0,59.5,72.5,5.0,63.0,66.5,0.0,7.5,0 days 04:22:00.000000000,0 days 19:16:00.000000000,0.355,29.235,29.905,5.3,24.5,9.85,2014,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-27
72.0,57.0,65.0,0.5,51.5,57.0,0.5,0.5,0 days 04:21:00.000000000,0 days 19:16:00.000000000,0.35500000000000004,29.32,29.994999999999997,8.7,4.0,9.2,2014,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-28
76.5,55.5,66.0,0.5,53.0,58.0,0.0,1.0,0 days 04:21:00.000000000,0 days 19:17:00.000000000,0.0,29.4,30.08,8.600000000000001,4.5,9.35,2014,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-29
79.0,55.0,67.0,1.0,51.0,58.0,0.0,2.0,0 days 04:20:00.000000000,0 days 19:18:00.000000000,0.0,29.465,30.14,6.6,6.5,7.5,2014,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-30
88.5,57.0,73.0,3.5,51.5,60.5,0.0,8.0,0 days 04:20:00.000000000,0 days 19:19:00.000000000,0.0,29.42,30.11,5.449999999999999,11.5,7.7,2014,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-31
91.0,66.0,79.0,6.5,59.5,67.0,0.0,14.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000,0.005,29.275,29.955,12.45,18.0,12.55,2014,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-01
84.0,68.5,76.5,6.0,63.5,68.5,0.0,11.5,0 days 04:19:00.000000000,0 days 19:20:00.000000000,0.17,29.145,29.825,13.3,22.0,14.8,2014,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-02
81.5,68.0,75.0,5.0,51.5,61.0,0.0,10.0,0 days 04:18:00.000000000,0 days 19:21:00.000000000,0.0,29.21,29.884999999999998,5.45,28.5,10.15,2014,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-03
71.0,56.5,64.0,-0.5,54.5,58.0,1.0,0.0,0 days 04:18:00.000000000,0 days 19:22:00.000000000,0.155,29.155,29.845,8.15,6.0,10.100000000000001,2014,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-04
75.5,54.0,65.0,-0.5,43.0,54.0,0.5,0.5,0 days 04:17:00.000000000,0 days 19:23:00.000000000,0.0,29.259999999999998,29.945,5.75,6.0,6.9,2014,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-05
81.5,51.5,66.5,-0.5,41.0,54.5,0.0,1.5,0 days 04:17:00.000000000,0 days 19:23:00.000000000,0.0,29.29,29.975,4.35,10.0,5.25,2014,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-06
84.5,59.5,72.5,2.5,50.5,59.5,0.0,7.5,0 days 04:17:00.000000000,0 days 19:24:00.000000000,0.1,29.205,29.9,3.75,9.5,7.4,2014,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-07
71.0,54.5,63.0,-1.5,46.0,54.0,2.0,0.0,0 days 04:17:00.000000000,0 days 19:25:00.000000000,0.22,29.305,29.975,14.65,1.5,14.899999999999999,2014,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-08
78.5,55.5,67.5,0.5,50.0,56.5,0.0,2.5,0 days 04:16:00.000000000,0 days 19:25:00.000000000,0.0,29.265,29.950000000000003,7.0,4.0,8.25,2014,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-09
68.0,57.5,63.0,-3.0,53.5,57.0,2.0,0.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000,0.855,29.145000000000003,29.86,9.15,3.0,9.7,2014,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-10
68.0,59.5,64.0,-2.5,57.5,60.0,1.5,0.5,0 days 04:16:00.000000000,0 days 19:26:00.000000000,0.275,29.025,29.705,4.300000000000001,35.0,6.6,2014,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-11
80.5,60.5,71.0,0.5,57.5,63.0,0.0,6.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000,0.0075,29.104999999999997,29.775,8.75,26.5,9.9,2014,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-12
75.0,56.0,65.5,-1.5,43.0,53.5,0.0,0.5,0 days 04:16:00.000000000,0 days 19:27:00.000000000,0.0,29.29,29.955,4.9,32.5,8.65,2014,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-13
79.5,54.5,67.5,-1.0,43.0,55.5,0.0,2.5,0 days 04:16:00.000000000,0 days 19:28:00.000000000,0.0,29.34,30.025,7.65,17.0,8.45,2014,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-14
85.0,62.0,73.5,2.0,56.5,64.0,0.0,8.5,0 days 04:16:00.000000000,0 days 19:28:00.000000000,0.0025,29.205,29.89,13.850000000000001,19.0,15.1,2014,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-15
89.0,68.0,79.0,4.5,62.5,68.5,0.0,14.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.0,29.275,29.965,7.25,21.0,8.75,2014,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-16
92.0,78.0,85.0,7.5,66.0,72.0,0.0,20.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.0025,29.185,29.855,10.3,21.5,13.25,2014,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-17
